ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x1921,CUS_0x2184,August,Goldsteinv,18,496-44-5947,Media_Manager,54820.89,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",41,17,18.42,11.0,Bad,4795.13,28.20185654687037,3 Years and 6 Months,Yes,169.48198431622052,118.8780758552012,High_spent_Medium_value_payments,391.18068982857835,Standard
0x1926,CUS_0xa156,January,Silvia Aloisiq,42,405-46-7599,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",57,23,2.29,,_,2425.38,37.340891999840935,13 Years and 1 Months,Yes,116.10341691461672,121.37983046452118,!@9#%8,484.9722526208622,Poor
0x1927,CUS_0xa156,February,Silvia Aloisiq,42,405-46-7599,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",57,23,1.29,11.0,_,2425.38,25.167424965839324,13 Years and 2 Months,Yes,39347.0,262.73329583597786,Low_spent_Small_value_payments,393.61878724940544,Poor
0x1928,CUS_0xa156,March,Silvia Aloisiq,42,405-46-7599,Entrepreneur,58674.66_,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",59,23,6.29,11.0,Bad,2425.38,36.4907283314704,13 Years and 3 Months,Yes,116.10341691461672,182.54649061023127,Low_spent_Medium_value_payments,463.80559247515197,Poor
0x1929,CUS_0xa156,April,Silvia Aloisiq,42,405-46-7599,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",57,,1.29,11.0,Bad,2425.38,24.82077381934013,13 Years and 4 Months,Yes,116.10341691461672,69.22823274816861,High_spent_Large_value_payments,537.1238503372147,Standard
0x192a,CUS_0xa156,May,Silvia Aloisiq,42,405-46-7599,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",57,23,1.29,11.0,Bad,2425.38,34.14221724023848,13 Years and 5 Months,Yes,3864.0,113.39590151241137,High_spent_Large_value_payments,492.9561815729719,Standard
0x192b,CUS_0xa156,June,Silvia Aloisiq,42,405-46-7599,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",57,25,1.29,11.0,Bad,2425.38,34.990813267319425,13 Years and 6 Months,Yes,116.10341691461672,628.7091521225693,Low_spent_Small_value_payments,27.642930962813978,Standard
0x192c,CUS_0xa156,July,Silvia Aloisiq,42,405-46-7599,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",62,,3.29,11.0,_,2425.38,37.04101847126568,13 Years and 7 Months,Yes,116.10341691461672,250.48283990911202,Low_spent_Medium_value_payments,395.8692431762713,Poor
0x192d,CUS_0xa156,August,Silvia Aloisiq,4431,#F%$D@*&8,Entrepreneur,58674.66,,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",55,23,1.29,11.0,_,2425.38,33.808583730447694,13 Years and 8 Months,NM,116.10341691461672,334.26916451172764,Low_spent_Small_value_payments,322.0829185736557,Poor
0x1932,CUS_0x74f2,January,Colew,30,755-18-0308,Architect,30390.44,2721.5366666666664,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,20,8.36,,Standard,580.31,26.97596094691765,24 Years and 3 Months,No,64.84803820501804,__10000__,High_spent_Medium_value_payments,407.29362817352256,Standard
0x1933,CUS_0x74f2,February,Colew,30,755-18-0308,Architect,30390.44,,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,23,8.36,4.0,Standard,580.31,33.55567403668109,24 Years and 4 Months,No,64.84803820501804,149.61343969134492,Low_spent_Large_value_payments,327.6921887703037,Standard
0x1934,CUS_0x74f2,March,,30,755-18-0308,Architect,30390.44,2721.5366666666664,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,18,8.36,4.0,Standard,580.31,35.832413001799885,24 Years and 5 Months,No,64.84803820501804,__10000__,High_spent_Small_value_payments,327.4436391537588,Standard
0x1935,CUS_0x74f2,April,Colew,30,755-18-0308,Architect,30390.44,2721.5366666666664,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,17,8.36,4.0,Standard,580.31,34.533573446234776,24 Years and 6 Months,No,64.84803820501804,60.914596654285354,High_spent_Medium_value_payments,396.3910318073632,Standard
0x1936,CUS_0x74f2,May,Colew,30,755-18-0308,Architect,30390.44_,2721.5366666666664,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",15,18,8.36,4.0,Standard,580.31,38.0015651872014,24 Years and 7 Months,No,64504.0,169.87637431078454,Low_spent_Large_value_payments,307.42925415086404,Standard
0x1937,CUS_0x74f2,June,Colew,30,#F%$D@*&8,Architect,30390.44_,2721.5366666666664,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",16,20,8.36,4.0,Standard,580.31,31.075040710491734,24 Years and 8 Months,No,64.84803820501804,225.91978806792798,Low_spent_Small_value_payments,271.38584039372057,Standard
0x1938,CUS_0x74f2,July,,30,755-18-0308,Architect,30390.44,,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,21,13.36,4.0,_,580.31,26.542896750665086,24 Years and 9 Months,No,64.84803820501804,68.78610896685818,High_spent_Large_value_payments,378.51951949479036,Standard
0x1939,CUS_0x74f2,August,Colew,30,755-18-0308,Architect,30390.44,2721.5366666666664,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,20,8.36,4.0,Standard,580.31,22.960527669460905,,No,64.84803820501804,127.93517796334363,Low_spent_Small_value_payments,369.370450498305,Standard
0x193e,CUS_0x308b,January,Longstrethy,42,547-23-7195,Doctor,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",21,20,9.78,9.0,Bad,2497.48,26.631719742034196,16 Years and 4 Months,Yes,148.91327341500903,39.83022939385767,!@9#%8,401.9859971911333,Poor
0x193f,CUS_0x308b,February,Longstrethy,42,547-23-7195,Doctor,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",24,22,9.78,9.0,Bad,2497.48,33.888564258817304,16 Years and 5 Months,Yes,148.91327341500903,375.7330661562452,Low_spent_Small_value_payments,116.08316042874577,Poor
0x1940,CUS_0x308b,March,Longstrethy,42,547-23-7195,Doctor,45207.54,,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",26,21,4.7799999999999985,9.0,Bad,2497.48,24.301770515763568,16 Years and 6 Months,Yes,148.91327341500903,__10000__,High_spent_Medium_value_payments,407.13419309229005,Poor
0x1941,CUS_0x308b,April,Longstrethy,42,547-23-7195,_______,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",21,20,9.78,9.0,Bad,2497.48,29.575344807598235,16 Years and 7 Months,Yes,148.91327341500903,131.0961680113018,High_spent_Medium_value_payments,320.7200585736892,Poor
0x1942,CUS_0x308b,May,Longstrethy,43,547-23-7195,Doctor,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",25,20,9.78,9.0,Bad,2497.48,28.943039154220468,16 Years and 8 Months,Yes,148.91327341500903,119.08709838739055,Low_spent_Medium_value_payments,362.72912819760046,Poor
0x1943,CUS_0x308b,June,Longstrethy,43,547-23-7195,_______,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",24,23,9.78,9.0,Bad,2497.48,22.5052010533922,16 Years and 9 Months,Yes,148.91327341500903,55.563679348528325,High_spent_Medium_value_payments,396.25254723646265,Poor
0x1944,CUS_0x308b,July,Longstrethy,43,547-23-7195,Doctor,45207.54,,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",22,20,9.78,9.0,Bad,2497.48,28.69336878917941,16 Years and 10 Months,Yes,148.91327341500903,154.86275853516457,High_spent_Small_value_payments,306.9534680498265,Poor
0x1945,CUS_0x308b,August,Longstrethy,43,547-23-7195,Doctor,45207.54,3507.295,8,8,2724,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",24,20,9.78,13.0,Bad,2497.48,25.09430322022676,16 Years and 11 Months,Yes,148.91327341500903,331.9257292023161,!@9#%8,159.89049738267485,Poor
0x194a,CUS_0x2827,January,Lisah,-500,486-07-1289,Scientist,144546.72,11809.56,0,3,7,2,"Payday Loan, and Not Specified",15,7,6.08,1.0,Good,1045.11,40.84068721130881,22 Years and 11 Months,No,136.9885566187904,573.4115904774258,High_spent_Small_value_payments,730.5558529037837,Standard
0x194b,CUS_0x2827,February,,18,486-07-1289,Scientist,144546.72_,11809.56,0,3,7,2,"Payday Loan, and Not Specified",15,,6.08,1.0,Good,1045.11,36.33873577684557,23 Years and 0 Months,No,136.9885566187904,,High_spent_Large_value_payments,1026.9192105163033,Standard
0x194c,CUS_0x2827,March,Lisah,18,#F%$D@*&8,Scientist,144546.72,11809.56,0,3,7,2,"Payday Loan, and Not Specified",15,8,12.08,1.0,Good,1045.11,43.611093896994845,,No,136.9885566187904,103.9012093399207,High_spent_Large_value_payments,1180.0662340412887,Standard
0x194d,CUS_0x2827,April,Lisah,18,486-07-1289,Scientist,144546.72,11809.56,0,3,7,2,"Payday Loan, and Not Specified",15,,6.08,1.0,_,1045.11,31.33767967902143,23 Years and 2 Months,No,136.9885566187904,205.47486805859864,High_spent_Large_value_payments,1078.4925753226107,Standard
0x194e,CUS_0x2827,May,Lisah,18_,486-07-1289,Scientist,19257912.0,11809.56,0,3,7,2,"Payday Loan, and Not Specified",14,7,6.08,1.0,Good,1045.11,39.20382495376743,23 Years and 3 Months,No,136.9885566187904,__10000__,Low_spent_Small_value_payments,14.118726630431638,Good
0x194f,CUS_0x2827,June,Lisah,18,486-07-1289,Scientist,144546.72,10653.043107889978,0,3,7,2,"Payday Loan, and Not Specified",15,7,6.08,1.0,Good,1045.11,37.16404251360913,23 Years and 4 Months,No,1293.5054487288114,415.1834125230349,High_spent_Medium_value_payments,878.7840308581748,Good
0x1950,CUS_0x2827,July,Lisah,18,486-07-1289,Scientist,144546.72,10653.043107889978,0,3,7,2,"Payday Loan, and Not Specified",14,5,6.08,1.0,_,1045.11,25.51813893799737,23 Years and 5 Months,No,1293.5054487288114,893.3631575106706,Low_spent_Medium_value_payments,430.6042858705389,Good
0x1951,CUS_0x2827,August,Lisah,18,486-07-1289,Scientist,144546.72,,0,3,7,2,"Payday Loan, and Not Specified",13,7,6.08,1.0,_,1045.11,45.21691024099081,23 Years and 6 Months,No,1293.5054487288114,226.50893584179911,!@9#%8,1057.4585075394102,Good
0x1956,CUS_0xa295,January,Patrick Temple-Westf,38,605-63-9678,Engineer,30346.35,2651.8625,5,4,14,7_,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",27,9,18.8,5.0,Standard,523.56,28.21235655923923,8 Years and 4 Months,Yes,96.72128021256924,145.10837488507798,Low_spent_Small_value_payments,313.35659490235275,Standard
0x1957,CUS_0xa295,February,Patrick Temple-Westf,39,605-63-9678,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",29,9,18.8,5.0,Standard,523.56,30.28018465928141,8 Years and 5 Months,Yes,96.72128021256924,332.4861615608296,Low_spent_Small_value_payments,125.97880822660112,Standard
0x1958,CUS_0xa295,March,,2657,605-63-9678,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",29,9,25.8,5.0,Standard,523.56,38.94962887996232,8 Years and 6 Months,Yes,96.72128021256924,106.29922675029448,Low_spent_Medium_value_payments,342.1657430371363,Standard
0x1959,CUS_0xa295,April,Patrick Temple-Westf,39,605-63-9678,_______,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",24,9,18.8,5.0,_,523.56,30.50811573794525,8 Years and 7 Months,NM,96.72128021256924,98.62135851365716,High_spent_Medium_value_payments,319.84361127377355,Standard
0x195a,CUS_0xa295,May,Patrick Temple-Westf,39,605-63-9678,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",29,9,18.8,5.0,_,523.56,32.909754381380445,8 Years and 8 Months,Yes,57516.0,106.44857495286007,!@9#%8,322.0163948345707,Standard
0x195b,CUS_0xa295,June,Patrick Temple-Westf,39,605-63-9678,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",27,6,18.8,5.0,_,523.56,28.78678914670392,,Yes,96.72128021256924,151.60960007441082,Low_spent_Small_value_payments,306.85536971301985,Standard
0x195c,CUS_0xa295,July,Patrick Temple-Westf,39,605-63-9678,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",26,9,23.8,5.0,Standard,523.56,40.39063355179525,8 Years and 10 Months,Yes,96.72128021256924,99.62847379534055,!@9#%8,348.83649599209014,Standard
0x195d,CUS_0xa295,August,Patrick Temple-Westf,39,605-63-9678,Engineer,30346.35_,,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",29,6,18.8,5.0,Standard,523.56,26.31347755979629,8 Years and 11 Months,Yes,96.72128021256924,29.045193182720087,High_spent_Medium_value_payments,389.4197766047106,Standard
0x1962,CUS_0x6c2e,January,Dowsettk,46,558-25-1337,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,8,3.9,1.0,Good,327.88,27.531342922886093,30 Years and 9 Months,No,24.821424978660396,52.09642061214282,!@9#%8,351.56102940919675,Standard
0x1963,CUS_0x6c2e,February,Dowsettk,2111_,558-25-1337,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,5,3.9,1.0,_,327.88,38.901249707505706,30 Years and 10 Months,NM,24.821424978660396,140.65475582933448,Low_spent_Small_value_payments,283.0026941920052,Good
0x1964,CUS_0x6c2e,March,Dowsettk,46_,558-25-1337,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,8,7.9,3.0,Good,327.88,27.377759194277814,30 Years and 11 Months,No,24.821424978660396,55.33162201252645,High_spent_Small_value_payments,338.3258280088132,Good
0x1965,CUS_0x6c2e,April,Dowsettk,46,558-25-1337,Mechanic,18681.465,,2,3,9,2,"Home Equity Loan, and Student Loan",6,,3.9,3.0,Good,327.88,24.188798668584447,31 Years and 0 Months,No,24.821424978660396,90.57533568235745,Low_spent_Small_value_payments,333.0821143389822,Standard
0x1966,CUS_0x6c2e,May,Dowsettk,47,558-25-1337,Mechanic,18681.465,,2,3,9,2,"Home Equity Loan, and Student Loan",6,,3.9,3.0,Good,327.88,31.86689251683877,31 Years and 1 Months,No,57523.0,77.79346467816269,Low_spent_Small_value_payments,345.86398534317686,Good
0x1967,CUS_0x6c2e,June,,47,558-25-1337,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,8,3.9,3.0,Good,327.88,30.1279341810923,31 Years and 2 Months,No,24.821424978660396,131.10743136537062,Low_spent_Large_value_payments,272.550018655969,Good
0x1968,CUS_0x6c2e,July,Dowsettk,47,558-25-1337,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,8,3.9,3.0,Good,327.88,37.455203153401975,31 Years and 3 Months,No,24.821424978660396,32.94987664874939,High_spent_Small_value_payments,360.70757337259016,Good
0x1969,CUS_0x6c2e,August,Dowsettk,47,558-25-1337,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,6,3.9,3.0,Good,327.88,39.538108644227655,31 Years and 4 Months,No,24.821424978660396,__10000__,Low_spent_Small_value_payments,209.55769711416406,Good
0x196e,CUS_0x384c,January,David Henryp,41,813-91-8749,Scientist,9841.34,690.1116666666667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,16,29.52,8.0,_,4984.82,27.334689802194816,4 Years and 5 Months,Yes,36.67512791916932,,Low_spent_Large_value_payments,263.00336095618786,Standard
0x196f,CUS_0x384c,February,David Henryp,41,813-91-8749,Scientist,9841.34,690.1116666666667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",65,15,29.52,8.0,Bad,4984.82,33.45980290191777,4 Years and 6 Months,NM,36.67512791916932,55.92433093901893,Low_spent_Medium_value_payments,256.4117078084784,Standard
0x1970,CUS_0x384c,March,David Henryp,41,813-91-8749,_______,9841.34,690.1116666666667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,15,31.52,8.0,Bad,4984.82,35.25175449856169,4 Years and 7 Months,Yes,36.67512791916932,,!@9#%8,259.4705363712452,Standard
0x1971,CUS_0x384c,April,,42,813-91-8749,Scientist,9841.34,690.1116666666667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,15,29.52,8.0,Bad,4984.82,38.768490895644895,4 Years and 8 Months,Yes,36.67512791916932,22.701739120764213,Low_spent_Large_value_payments,279.6342996267332,Standard
0x1972,CUS_0x384c,May,David Henryp,42,813-91-8749,Scientist,9841.34,690.1116666666667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,13,29.52,8.0,_,4984.82,28.49691823536414,4 Years and 9 Months,Yes,36.67512791916932,37.94400951622149,High_spent_Small_value_payments,254.3920292312758,Standard
0x1973,CUS_0x384c,June,David Henryp,42,813-91-8749,Scientist,9841.34,,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,15,29.52,10.0,Bad,4984.82,34.05642405385586,4 Years and 10 Months,Yes,35788.0,74.72478200014827,Low_spent_Small_value_payments,247.6112567473491,Standard
0x1974,CUS_0x384c,July,David Henryp,42,813-91-8749,Scientist,9841.34,690.1116666666667,8,9,31,5_,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,15,29.52,10.0,Bad,4984.82,37.68244006852633,4 Years and 11 Months,Yes,36.67512791916932,57.486481049133616,Low_spent_Medium_value_payments,254.8495576983637,Standard
0x1975,CUS_0x384c,August,David Henryp,42,813-91-8749,Scientist,9841.34,690.1116666666667,8,9,31,5_,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,15,29.52,10.0,_,4984.82,37.82197102652432,5 Years and 0 Months,Yes,36.67512791916932,20.40645221387888,High_spent_Small_value_payments,271.92958653361853,Standard
0x197a,CUS_0x6cbb,January,Oreskovicv,35,308-38-8791,Media_Manager,72330.98,6300.581666666666,0,262,11,1,Auto Loan,1,7,4.62,1.0,Good,596.78,31.873841746849948,32 Years and 8 Months,No,31.37979415843871,390.5462005003155,Low_spent_Medium_value_payments,488.1321720079125,Good
0x197b,CUS_0x6cbb,February,Oreskovicv,35,308-38-8791,Media_Manager,72330.98,6300.581666666666,0,3,11,1,Auto Loan,2,6,4.62,1.0,Good,596.78,32.36779297247521,32 Years and 9 Months,No,31.37979415843871,171.74353317565652,High_spent_Medium_value_payments,676.9348393325715,Good
0x197c,CUS_0x6cbb,March,Oreskovicv,35,308-38-8791,Media_Manager,72330.98_,6300.581666666666,0,3,11,1,Auto Loan,1,6,_,1.0,Good,596.78,27.24102190552456,32 Years and 10 Months,No,31.37979415843871,110.06710874271437,High_spent_Large_value_payments,728.6112637655136,Good
0x197d,CUS_0x6cbb,April,Oreskovicv,35,308-38-8791,Media_Manager,72330.98,6300.581666666666,0,3,11,1,Auto Loan,2,6,4.62,1.0,Good,596.78,30.15846394132902,32 Years and 11 Months,No,31.37979415843871,701.6599477029933,!@9#%8,187.01842480523464,Good
0x197e,CUS_0x6cbb,May,Oreskovicv,35_,308-38-8791,Media_Manager,72330.98,6300.581666666666,0,3,11,1,Auto Loan,1,6,4.62,1.0,Good,596.78,39.60218492847609,33 Years and 0 Months,No,31.37979415843871,339.22892111880657,High_spent_Small_value_payments,519.4494513894215,Good
0x197f,CUS_0x6cbb,June,Oreskovicv,35,308-38-8791,_______,72330.98,6300.581666666666,0,3,11,1,Auto Loan,5,,4.62,1.0,_,596.78,33.41197557594282,33 Years and 1 Months,No,35022.0,48.328753294668296,High_spent_Large_value_payments,790.3496192135598,Good
0x1980,CUS_0x6cbb,July,Oreskovicv,35,308-38-8791,Media_Manager,72330.98,6300.581666666666,0,3,11,1,Auto Loan,1,6,4.62,1.0,Good,596.78,41.98152541338189,33 Years and 2 Months,No,44834.0,147.02511766105624,High_spent_Large_value_payments,691.6532548471718,Standard
0x1981,CUS_0x6cbb,August,Oreskovicv,35,308-38-8791,Media_Manager,72330.98,6300.581666666666,0,3,11,1,Auto Loan,1,6,4.62,1.0,Good,596.78,24.83928334598337,33 Years and 3 Months,No,31.37979415843871,301.22251829285426,Low_spent_Large_value_payments,567.4558542153737,Good
